GOV,Level of government,TAX,Revenue category,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
FED,Federal or Central government,NTR_A,Non-tax revenue: Grants,2016,2016,LSL,Loti,6,Millions,,,1229.03,,
FED,Federal or Central government,NTR_A,Non-tax revenue: Grants,2017,2017,LSL,Loti,6,Millions,,,1004.5,,
FED,Federal or Central government,NTR_A,Non-tax revenue: Grants,2018,2018,LSL,Loti,6,Millions,,,1373.4,,
FED,Federal or Central government,NTR_A,Non-tax revenue: Grants,2019,2019,LSL,Loti,6,Millions,,,1255.9,,
FED,Federal or Central government,NTR_A,Non-tax revenue: Grants,2020,2020,LSL,Loti,6,Millions,,,1049.016,,
FED,Federal or Central government,NTR_A,Non-tax revenue: Grants,2021,2021,LSL,Loti,6,Millions,,,1756.63,,
NES,Total,NTR_A,Non-tax revenue: Grants,2004,2004,LSL,Loti,6,Millions,,,163.56,,
NES,Total,NTR_A,Non-tax revenue: Grants,2005,2005,LSL,Loti,6,Millions,,,222.17,,
NES,Total,NTR_A,Non-tax revenue: Grants,2006,2006,LSL,Loti,6,Millions,,,324.4,,
NES,Total,NTR_A,Non-tax revenue: Grants,2007,2007,LSL,Loti,6,Millions,,,294,,
NES,Total,NTR_A,Non-tax revenue: Grants,2008,2008,LSL,Loti,6,Millions,,,569.41,,
NES,Total,NTR_A,Non-tax revenue: Grants,2009,2009,LSL,Loti,6,Millions,,,731.12,,
NES,Total,NTR_A,Non-tax revenue: Grants,2010,2010,LSL,Loti,6,Millions,,,1305.6,,
NES,Total,NTR_A,Non-tax revenue: Grants,2011,2011,LSL,Loti,6,Millions,,,1561.86,,
NES,Total,NTR_A,Non-tax revenue: Grants,2012,2012,LSL,Loti,6,Millions,,,1853.29,,
NES,Total,NTR_A,Non-tax revenue: Grants,2013,2013,LSL,Loti,6,Millions,,,1175.16,,
NES,Total,NTR_A,Non-tax revenue: Grants,2014,2014,LSL,Loti,6,Millions,,,634.7,,
NES,Total,NTR_A,Non-tax revenue: Grants,2015,2015,LSL,Loti,6,Millions,,,966.11,,
NES,Total,NTR_A,Non-tax revenue: Grants,2016,2016,LSL,Loti,6,Millions,,,1229.03,,
NES,Total,NTR_A,Non-tax revenue: Grants,2017,2017,LSL,Loti,6,Millions,,,1004.5,,
NES,Total,NTR_A,Non-tax revenue: Grants,2018,2018,LSL,Loti,6,Millions,,,1373.4,,
NES,Total,NTR_A,Non-tax revenue: Grants,2019,2019,LSL,Loti,6,Millions,,,1255.9,,
NES,Total,NTR_A,Non-tax revenue: Grants,2020,2020,LSL,Loti,6,Millions,,,1049.016,,
NES,Total,NTR_A,Non-tax revenue: Grants,2021,2021,LSL,Loti,6,Millions,,,1756.63,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2004,2004,LSL,Loti,6,Millions,,,208.11,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2005,2005,LSL,Loti,6,Millions,,,269.52,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2006,2006,LSL,Loti,6,Millions,,,360.49,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2007,2007,LSL,Loti,6,Millions,,,364.53,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2008,2008,LSL,Loti,6,Millions,,,464.79,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2009,2009,LSL,Loti,6,Millions,,,472.05,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2010,2010,LSL,Loti,6,Millions,,,1583.25,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2011,2011,LSL,Loti,6,Millions,,,1110.9,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2012,2012,LSL,Loti,6,Millions,,,1011.37,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2013,2013,LSL,Loti,6,Millions,,,1277.78,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2014,2014,LSL,Loti,6,Millions,,,1295.91,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2015,2015,LSL,Loti,6,Millions,,,1394.26,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2016,2016,LSL,Loti,6,Millions,,,1449.42,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2017,2017,LSL,Loti,6,Millions,,,1457.12,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2018,2018,LSL,Loti,6,Millions,,,1612.531,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2019,2019,LSL,Loti,6,Millions,,,1330.258,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2020,2020,LSL,Loti,6,Millions,,,1676.75,,
FED,Federal or Central government,NTR_B,Non-tax revenue: Property income,2021,2021,LSL,Loti,6,Millions,,,1947.68,,
NES,Total,NTR_B,Non-tax revenue: Property income,2004,2004,LSL,Loti,6,Millions,,,208.11,,
NES,Total,NTR_B,Non-tax revenue: Property income,2005,2005,LSL,Loti,6,Millions,,,269.52,,
NES,Total,NTR_B,Non-tax revenue: Property income,2006,2006,LSL,Loti,6,Millions,,,360.49,,
NES,Total,NTR_B,Non-tax revenue: Property income,2007,2007,LSL,Loti,6,Millions,,,364.53,,
NES,Total,NTR_B,Non-tax revenue: Property income,2008,2008,LSL,Loti,6,Millions,,,464.79,,
NES,Total,NTR_B,Non-tax revenue: Property income,2009,2009,LSL,Loti,6,Millions,,,472.05,,
NES,Total,NTR_B,Non-tax revenue: Property income,2010,2010,LSL,Loti,6,Millions,,,1583.25,,
NES,Total,NTR_B,Non-tax revenue: Property income,2011,2011,LSL,Loti,6,Millions,,,1110.9,,
NES,Total,NTR_B,Non-tax revenue: Property income,2012,2012,LSL,Loti,6,Millions,,,1011.37,,
NES,Total,NTR_B,Non-tax revenue: Property income,2013,2013,LSL,Loti,6,Millions,,,1277.78,,
NES,Total,NTR_B,Non-tax revenue: Property income,2014,2014,LSL,Loti,6,Millions,,,1295.91,,
NES,Total,NTR_B,Non-tax revenue: Property income,2015,2015,LSL,Loti,6,Millions,,,1394.26,,
NES,Total,NTR_B,Non-tax revenue: Property income,2016,2016,LSL,Loti,6,Millions,,,1449.42,,
NES,Total,NTR_B,Non-tax revenue: Property income,2017,2017,LSL,Loti,6,Millions,,,1457.12,,
NES,Total,NTR_B,Non-tax revenue: Property income,2018,2018,LSL,Loti,6,Millions,,,1612.531,,
NES,Total,NTR_B,Non-tax revenue: Property income,2019,2019,LSL,Loti,6,Millions,,,1330.258,,
NES,Total,NTR_B,Non-tax revenue: Property income,2020,2020,LSL,Loti,6,Millions,,,1676.75,,
NES,Total,NTR_B,Non-tax revenue: Property income,2021,2021,LSL,Loti,6,Millions,,,1947.68,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2004,2004,LSL,Loti,6,Millions,,,208.11,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2005,2005,LSL,Loti,6,Millions,,,269.52,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2006,2006,LSL,Loti,6,Millions,,,360.49,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2007,2007,LSL,Loti,6,Millions,,,364.53,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2008,2008,LSL,Loti,6,Millions,,,464.79,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2009,2009,LSL,Loti,6,Millions,,,472.05,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2010,2010,LSL,Loti,6,Millions,,,897.22,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2011,2011,LSL,Loti,6,Millions,,,767.96,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2012,2012,LSL,Loti,6,Millions,,,913.64,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2013,2013,LSL,Loti,6,Millions,,,1171.68,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2014,2014,LSL,Loti,6,Millions,,,984.05,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2015,2015,LSL,Loti,6,Millions,,,992.8,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2016,2016,LSL,Loti,6,Millions,,,1087.9,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2017,2017,LSL,Loti,6,Millions,,,1244.47,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2018,2018,LSL,Loti,6,Millions,,,1294.01,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2019,2019,LSL,Loti,6,Millions,,,1154.42,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2020,2020,LSL,Loti,6,Millions,,,1558.91,,
FED,Federal or Central government,NTR_BA,Non-tax revenue: Rents and royalties,2021,2021,LSL,Loti,6,Millions,,,1869.006,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2004,2004,LSL,Loti,6,Millions,,,208.11,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2005,2005,LSL,Loti,6,Millions,,,269.52,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2006,2006,LSL,Loti,6,Millions,,,360.49,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2007,2007,LSL,Loti,6,Millions,,,364.53,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2008,2008,LSL,Loti,6,Millions,,,464.79,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2009,2009,LSL,Loti,6,Millions,,,472.05,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2010,2010,LSL,Loti,6,Millions,,,897.22,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2011,2011,LSL,Loti,6,Millions,,,767.96,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2012,2012,LSL,Loti,6,Millions,,,913.64,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2013,2013,LSL,Loti,6,Millions,,,1171.68,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2014,2014,LSL,Loti,6,Millions,,,984.05,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2015,2015,LSL,Loti,6,Millions,,,992.8,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2016,2016,LSL,Loti,6,Millions,,,1087.9,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2017,2017,LSL,Loti,6,Millions,,,1244.47,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2018,2018,LSL,Loti,6,Millions,,,1294.01,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2019,2019,LSL,Loti,6,Millions,,,1154.42,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2020,2020,LSL,Loti,6,Millions,,,1558.91,,
NES,Total,NTR_BA,Non-tax revenue: Rents and royalties,2021,2021,LSL,Loti,6,Millions,,,1869.006,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2004,2004,LSL,Loti,6,Millions,,,194.47,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2005,2005,LSL,Loti,6,Millions,,,235.97,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2006,2006,LSL,Loti,6,Millions,,,286.74,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2007,2007,LSL,Loti,6,Millions,,,292.45,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2008,2008,LSL,Loti,6,Millions,,,324.12,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2009,2009,LSL,Loti,6,Millions,,,336.61,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2010,2010,LSL,Loti,6,Millions,,,432.18,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2011,2011,LSL,Loti,6,Millions,,,569.71,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2012,2012,LSL,Loti,6,Millions,,,635.76,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2013,2013,LSL,Loti,6,Millions,,,717.14,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2014,2014,LSL,Loti,6,Millions,,,740.06,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2015,2015,LSL,Loti,6,Millions,,,740.48,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2016,2016,LSL,Loti,6,Millions,,,837.15,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2017,2017,LSL,Loti,6,Millions,,,940.72,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2018,2018,LSL,Loti,6,Millions,,,937.46,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2019,2019,LSL,Loti,6,Millions,,,793.213,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2020,2020,LSL,Loti,6,Millions,,,1073.726,,
FED,Federal or Central government,NTR_BA_L01_LSO,Water royalties,2021,2021,LSL,Loti,6,Millions,,,1303.171,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2004,2004,LSL,Loti,6,Millions,,,194.47,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2005,2005,LSL,Loti,6,Millions,,,235.97,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2006,2006,LSL,Loti,6,Millions,,,286.74,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2007,2007,LSL,Loti,6,Millions,,,292.45,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2008,2008,LSL,Loti,6,Millions,,,324.12,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2009,2009,LSL,Loti,6,Millions,,,336.61,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2010,2010,LSL,Loti,6,Millions,,,432.18,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2011,2011,LSL,Loti,6,Millions,,,569.71,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2012,2012,LSL,Loti,6,Millions,,,635.76,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2013,2013,LSL,Loti,6,Millions,,,717.14,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2014,2014,LSL,Loti,6,Millions,,,740.06,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2015,2015,LSL,Loti,6,Millions,,,740.48,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2016,2016,LSL,Loti,6,Millions,,,837.15,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2017,2017,LSL,Loti,6,Millions,,,940.72,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2018,2018,LSL,Loti,6,Millions,,,937.46,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2019,2019,LSL,Loti,6,Millions,,,793.213,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2020,2020,LSL,Loti,6,Millions,,,1073.726,,
NES,Total,NTR_BA_L01_LSO,Water royalties,2021,2021,LSL,Loti,6,Millions,,,1303.171,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2004,2004,LSL,Loti,6,Millions,,,13.64,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2005,2005,LSL,Loti,6,Millions,,,33.55,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2006,2006,LSL,Loti,6,Millions,,,73.75,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2007,2007,LSL,Loti,6,Millions,,,72.08,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2008,2008,LSL,Loti,6,Millions,,,140.67,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2009,2009,LSL,Loti,6,Millions,,,135.44,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2010,2010,LSL,Loti,6,Millions,,,465.04,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2011,2011,LSL,Loti,6,Millions,,,198.25,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2012,2012,LSL,Loti,6,Millions,,,277.88,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2013,2013,LSL,Loti,6,Millions,,,454.54,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2014,2014,LSL,Loti,6,Millions,,,243.99,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2015,2015,LSL,Loti,6,Millions,,,252.32,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2016,2016,LSL,Loti,6,Millions,,,250.75,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2017,2017,LSL,Loti,6,Millions,,,303.75,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2018,2018,LSL,Loti,6,Millions,,,356.55,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2019,2019,LSL,Loti,6,Millions,,,361.207,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2020,2020,LSL,Loti,6,Millions,,,485.184,,
FED,Federal or Central government,NTR_BA_L02_LSO,Mining and other royalties,2021,2021,LSL,Loti,6,Millions,,,565.835,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2004,2004,LSL,Loti,6,Millions,,,13.64,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2005,2005,LSL,Loti,6,Millions,,,33.55,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2006,2006,LSL,Loti,6,Millions,,,73.75,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2007,2007,LSL,Loti,6,Millions,,,72.08,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2008,2008,LSL,Loti,6,Millions,,,140.67,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2009,2009,LSL,Loti,6,Millions,,,135.44,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2010,2010,LSL,Loti,6,Millions,,,465.04,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2011,2011,LSL,Loti,6,Millions,,,198.25,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2012,2012,LSL,Loti,6,Millions,,,277.88,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2013,2013,LSL,Loti,6,Millions,,,454.54,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2014,2014,LSL,Loti,6,Millions,,,243.99,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2015,2015,LSL,Loti,6,Millions,,,252.32,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2016,2016,LSL,Loti,6,Millions,,,250.75,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2017,2017,LSL,Loti,6,Millions,,,303.75,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2018,2018,LSL,Loti,6,Millions,,,356.55,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2019,2019,LSL,Loti,6,Millions,,,361.207,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2020,2020,LSL,Loti,6,Millions,,,485.184,,
NES,Total,NTR_BA_L02_LSO,Mining and other royalties,2021,2021,LSL,Loti,6,Millions,,,565.835,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2004,2004,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2005,2005,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2006,2006,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2007,2007,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2008,2008,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2009,2009,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2010,2010,LSL,Loti,6,Millions,,,686.03,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2011,2011,LSL,Loti,6,Millions,,,342.94,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2012,2012,LSL,Loti,6,Millions,,,97.73,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2013,2013,LSL,Loti,6,Millions,,,106.1,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2014,2014,LSL,Loti,6,Millions,,,311.86,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2015,2015,LSL,Loti,6,Millions,,,401.46,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2016,2016,LSL,Loti,6,Millions,,,361.52,,
FED,Federal or Central government,NTR_BB,Non-tax revenue: Interest and dividends,2017,2017,LSL,Loti,6,Millions,,,212.65,,
